6100
1620
8146
1749
1587
1916
2003
6098
8357
1806
8403
1751
1757
6119
1451
8545
8490
1978
3613
1598
8536
8521
8105
2119
8391
1752
1742
1750
8527
8107
1833
1671
8151
8511
1726
8451
8507
8241
8447
8372
1735
8401
8448
1716
2116
3997
2779
807
8168
6036
2377
2363
1737
1705
1815
2182
1621
1933
8483
8526
8367
8532
8379
8040
8510
8522
1183
1729
8523
8535
8473
1690
1990
3319
8519
6829
1659
8450
1719
1711
8456
8395
8136
2683
1686
8513
8043
1665
8287
2139
8479
8371
6182
8313
8285
8493
8487
2448
2292
6158
3699
3309
8509
8350
2025
8506
8501
3738
1730
8422
8485
784
2708
3878
8419
1789
2022
6877
8377
839
1722
1727
8385
6090
2227
1475
1417
8429
1697
8406
8495
1997
1710
8402
8118
8373
3358
1975
2858
8376
8400
1706
6083
8375
1337
8426
3919
2122
1720
772
2232
8436
1546
8470
2663
6080
8476
8457
8430
2225
8392
8480
8275
2337
8065
8437
1707
6885
8445
6060
8199
1709
1651
8491
3830
1696
3728
8383
1552
2863
1693
8142
8152
8471
8073
2203
3848
8465
8427
1216
8291
8472
1676
735
1649
8481
8462
994
8257
8463
8297
6088
8405
6113
1962
1702
1695
1932
1826
8157
8469
8362
1571
8460
1631
1551
8420
1630
8446
6038
2269
1679
804
8183
8431
8365
8452
3329
1655
6033
8252
1257
8410
2001
8409
8413
8309
8455
8347
2611
8412
1667
3768
2281
2017
1647
8439
1569
8442
8421
3869
8425
8423
8013
3395
1985
2293
6169
8188
1627
8417
8428
1989
2266
1660
3789
6068
8370
1518
8349
8341
8069
8415
6122
1575
1656
8432
8416
1536
8358
8221
8091
1637
8343
1596
1580
8353
8342
8062
1357
8039
1617
8308
6066
8411
1581
1635
8278
8160
1632
6189
1629
1608
1611
1272
6163
8052
1458
1633
3689
8283
1572
3686
1610
3306
8321
3320
1539
8407
8149
8320
1609
2113
1547
8240
8023
1460
8035
8231
2166
6099
6858
1526
1577
1658
1591
2633
3893
2031
1885
6178
1559
8300
8056
436
6816
2278
8293
1589
2136
8333
1579
1612
1573
1523
1560
8360
2869
1586
8328
8232
1606
8229
8281
1583
3958
8292
1549
